,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
111,3,4,0.456991895135123,0.8445146860176862,0.8620353478982451,108.95316576957704,8.12291,500.0,97.0,18
112,4,MapOutlier,,,,0.0,8.12291,,,18
113,5,Avedmat,,,,0.1764791011810302,,,,18
114,0,1,0.3806835548152112,0.8097463773405947,0.8852191616411177,151.07928013801575,8.02765,150.0,1.0,19
115,1,2,0.2836500824179672,0.7862452682761273,0.8468329950823883,2.0902533531188965,8.02765,150.0,47.0,19
116,2,3,0.3755154047152296,0.8227596036829983,0.8401826014164325,2.3686487674713135,8.02765,300.0,23.0,19
117,3,4,0.4226239310514734,0.8278335401467062,0.7956414723861597,67.23547673225403,8.02765,500.0,97.0,19
118,4,MapOutlier,,,,0.0,8.02765,,,19
119,5,Avedmat,,,,0.1764791011810302,,,,19
120,0,1,0.3882848309842892,0.8107244412655241,0.8912774337365029,184.5537977218628,8.03227,150.0,1.0,20
121,1,2,0.4471816829558098,0.8886984601929425,0.8468006779585359,1.9884941577911377,8.03227,150.0,47.0,20
122,2,3,0.3916667611890351,0.8308440719624863,0.8667522842576894,2.214925765991211,8.03227,300.0,23.0,20
123,3,4,0.436887482631656,0.8377746999700568,0.8494349549783526,71.97682857513428,8.03227,500.0,97.0,20
124,4,MapOutlier,,,,0.0,8.03227,,,20
125,5,Avedmat,,,,0.1764791011810302,,,,20
126,0,1,0.405906332719568,0.8165554726677264,0.903535016671246,255.2455940246582,8.10829,150.0,1.0,21
127,1,2,0.4276051449699929,0.8669496470910174,0.8430787630078141,2.7623395919799805,8.10829,150.0,47.0,21
128,2,3,0.3813231223743738,0.8158218914671296,0.8498429826312086,2.3876709938049316,8.10829,300.0,23.0,21
129,3,4,0.4468665402750416,0.8280472939663347,0.7883069280324739,63.78494310379028,8.10829,500.0,97.0,21
130,4,MapOutlier,,,,0.0,8.10829,,,21
131,5,Avedmat,,,,0.1764791011810302,,,,21
132,0,1,0.376822961876897,0.8073432106014263,0.8959548094425182,96.29762935638428,8.12591,150.0,1.0,22
133,1,2,0.4373057658736393,0.8808392817725201,0.840185574714218,2.279493808746338,8.12591,150.0,47.0,22
134,2,3,0.3761560481851407,0.7913829858361755,0.8466972800200864,2.8362691402435303,8.12591,300.0,23.0,22
135,3,4,0.4911317748109342,0.8476951765555151,0.8073371000651163,73.18866682052612,8.12591,500.0,97.0,22
136,4,MapOutlier,,,,0.0,8.12591,,,22
137,5,Avedmat,,,,0.1764791011810302,,,,22
138,0,1,0.3821218044339561,0.8073961719204504,0.8808113445415822,135.37934255599976,7.84976,150.0,1.0,23
139,1,2,0.2700946658217134,0.7719644828186801,0.8262998537971176,2.019336462020874,7.84976,150.0,47.0,23
140,2,3,0.3522871707458404,0.7804851873723684,0.8409117749891709,1.9859957695007324,7.84976,300.0,23.0,23
141,3,4,0.4767294063766256,0.8482365025458889,0.8055062420808121,83.43249773979187,7.84976,500.0,97.0,23
142,4,MapOutlier,,,,0.0,7.84976,,,23
143,5,Avedmat,,,,0.1764791011810302,,,,23
144,0,1,0.3723471247278482,0.8083362250103937,0.9005267116618088,210.21099877357483,8.18448,150.0,1.0,24
145,1,2,0.2845063637435584,0.7700740008082262,0.8473908362573802,2.701021909713745,8.18448,150.0,47.0,24
146,2,3,0.3404805441171451,0.7753720999562044,0.8598136740837565,2.5630950927734375,8.18448,300.0,23.0,24
147,3,4,0.474744851497333,0.8460671050597124,0.7968796771142649,67.30406928062439,8.18448,500.0,97.0,24
148,4,MapOutlier,,,,0.0,8.18448,,,24
149,5,Avedmat,,,,0.1764791011810302,,,,24
150,0,1,0.371651767039049,0.8088716567445442,0.8962203873421324,200.43090105056763,8.01091,150.0,1.0,25
151,1,2,0.4317255274595455,0.8746755862932646,0.8345876589129366,2.1302175521850586,8.01091,150.0,47.0,25
152,2,3,0.3720603758148459,0.8087392646667683,0.8605014592875523,2.3456227779388428,8.01091,300.0,23.0,25
153,3,4,0.4361864259872393,0.8418618750269131,0.8630639484880342,107.55287337303162,8.01091,500.0,97.0,25
154,4,MapOutlier,,,,0.0,8.01091,,,25
155,5,Avedmat,,,,0.1764791011810302,,,,25
156,0,1,0.3784291890539649,0.8059769146619079,0.8841902998439065,61.43946027755737,7.97558,150.0,1.0,26
157,1,2,0.2912339973687753,0.7890396494167085,0.8456104345926018,2.4759862422943115,7.97558,150.0,47.0,26
158,2,3,0.3809996645061004,0.8131591093825451,0.8342210268389397,2.5225577354431152,7.97558,300.0,23.0,26
159,3,4,0.4436263140450074,0.828728589862763,0.7861756712710931,72.77002429962158,7.97558,500.0,97.0,26
160,4,MapOutlier,,,,0.0,7.97558,,,26
161,5,Avedmat,,,,0.1764791011810302,,,,26
162,0,1,0.3619404849321645,0.8020073484964355,0.8842166699385471,105.8709146976471,7.83889,150.0,1.0,27
163,1,2,0.2753454751384414,0.7543593674368541,0.818870702290771,2.8311142921447754,7.83889,150.0,47.0,27
164,2,3,0.3329223412689038,0.7683571256150273,0.8392976433434286,2.202314853668213,7.83889,300.0,23.0,27
165,3,4,0.4841336568320831,0.8446259192762888,0.7876416843281888,66.0565025806427,7.83889,500.0,97.0,27
166,4,MapOutlier,,,,0.0,7.83889,,,27
167,5,Avedmat,,,,0.1764791011810302,,,,27
168,0,1,0.3925295265646006,0.8092181765561127,0.8899112404519202,123.0703752040863,7.75928,150.0,1.0,28
169,1,2,0.3834041954299804,0.8389061953797385,0.830096460970769,3.6272592544555664,7.75928,150.0,47.0,28
170,2,3,0.3985901227719982,0.8290777392197813,0.8590555151877262,2.294630765914917,7.75928,300.0,23.0,28
171,3,4,0.4466230941115928,0.8432408895486356,0.8595354161607743,108.94715356826782,7.75928,500.0,97.0,28
172,4,MapOutlier,,,,0.0,7.75928,,,28
173,5,Avedmat,,,,0.1764791011810302,,,,28
174,0,1,0.3925790991683528,0.813082262638791,0.8875293267971285,247.6333029270172,8.20682,150.0,1.0,29
175,1,2,0.4661316621329543,0.9003205401314692,0.8388400425768853,2.447754383087158,8.20682,150.0,47.0,29
176,2,3,0.3667455759994609,0.8048944791983985,0.8535122237140556,2.055636167526245,8.20682,300.0,23.0,29
177,3,4,0.429994504057259,0.8378511085044137,0.8582689738959461,104.09590101242064,8.20682,500.0,97.0,29
178,4,MapOutlier,,,,0.0,8.20682,,,29
179,5,Avedmat,,,,0.1764791011810302,,,,29
180,0,1,0.3855625770242256,0.8110834839168141,0.901895918569843,171.95733857154846,8.13563,150.0,1.0,30
181,1,2,0.4124365271808647,0.8678028086865441,0.842225888773184,2.5822105407714844,8.13563,150.0,47.0,30
182,2,3,0.3714692060601476,0.816092070842002,0.8503940038994373,2.5864877700805664,8.13563,300.0,23.0,30
183,3,4,0.4522267391367548,0.8286460644816754,0.8021399975598463,92.10249066352844,8.13563,500.0,97.0,30
184,4,MapOutlier,,,,0.0,8.13563,,,30
185,5,Avedmat,,,,0.1764791011810302,,,,30
186,0,1,0.3789944490599533,0.8070306665113536,0.899725595021341,198.8028962612152,8.07379,150.0,1.0,31
187,1,2,0.4360361095405459,0.8805761086263749,0.8338310071142262,1.9197845458984375,8.07379,150.0,47.0,31
188,2,3,0.3748332966467508,0.8035872684115672,0.8552093607348848,3.9678642749786377,8.07379,300.0,23.0,31
189,3,4,0.4353243341656959,0.8381835054510427,0.8672372390833613,116.29755783081056,8.07379,500.0,97.0,31
190,4,MapOutlier,,,,0.0,8.07379,,,31
191,5,Avedmat,,,,0.1764791011810302,,,,31
192,0,1,0.3830418114887726,0.8060493981334141,0.8916144366464805,124.0675241947174,7.9856,150.0,1.0,32
193,1,2,0.303333130886698,0.7848280242370764,0.8389881080514596,2.6572999954223633,7.9856,150.0,47.0,32
194,2,3,0.3854395271942371,0.7921864390605966,0.8400973732683339,2.490772008895874,7.9856,300.0,23.0,32
195,3,4,0.3824830081509001,0.7996070112799176,0.7842460021202083,32.20408773422241,7.9856,500.0,97.0,32
196,4,MapOutlier,,,,0.0,7.9856,,,32
197,5,Avedmat,,,,0.1764791011810302,,,,32
198,0,1,0.3799899446822618,0.8074390250268343,0.8844201148555884,97.38365721702576,7.63134,150.0,1.0,33
199,1,2,0.2802119460236796,0.7731478973670434,0.8329296521150422,2.14434552192688,7.63134,150.0,47.0,33
200,2,3,0.3725447990754403,0.8028352675522211,0.8613602003505391,2.0871129035949707,7.63134,300.0,23.0,33
201,3,4,0.4621842547426911,0.8429710594146755,0.8412486986975125,73.65967273712158,7.63134,500.0,97.0,33
202,4,MapOutlier,,,,0.0,7.63134,,,33
203,5,Avedmat,,,,0.1764791011810302,,,,33
204,0,1,0.395774633814637,0.8147333730906785,0.9038616311819362,177.45062375068665,8.13871,150.0,1.0,34
205,1,2,0.4466894697228286,0.8846804208455245,0.8478607664777503,2.279701232910156,8.13871,150.0,47.0,34
206,2,3,0.3840003665671068,0.8062366495664602,0.8579411420252455,2.8846585750579834,8.13871,300.0,23.0,34
