,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit
0,1,0.692,0.8971063433730265,0.9889913110665678,5.244757652282715,6.05071,50.0,1.0
1,2,0.4707903689124697,0.7844631918067996,0.9306832850746443,382.9922339916229,6.05071,50.0,300.0
2,MapOutlier,,,,0.0,6.05071,,
3,Avedmat,,,,0.006788969039916992,,,
