,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit
0,1,0.9,0.9466346585776244,0.9976740671312354,1.6316707134246826,4.19412,50.0,1.0
1,2,0.7342113670069175,0.8585697106425193,0.977260857974485,330.1274974346161,4.19412,50.0,300.0
2,MapOutlier,,,,0.0,4.19412,,
3,Avedmat,,,,0.007452726364135742,,,
