,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit
0,1,0.9,0.935715483325321,0.9968169665078372,2.131842613220215,4.73042,50.0,1.0
1,2,0.6978622777513078,0.847012546901747,0.9728963129518784,282.17021131515503,4.73042,50.0,300.0
2,MapOutlier,,,,0.0,4.73042,,
3,Avedmat,,,,0.006999969482421875,,,
