,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit
0,1,0.7984126984126984,0.9545303042185025,0.9973479108140482,3.845262050628662,5.55797,56.0,1.0
1,2,0.5686872974369404,0.9067233636751231,0.9617130151459605,46.696900844573975,5.55797,56.0,201.0
2,MapOutlier,0.5629278955838422,0.906511598117627,0.9663676878269605,6.966652870178223,5.55797,,
3,Avedmat,,,,0.0018050670623779297,,,
